,max_temp,min_temp,pres,date,lat,long
399,26.19,17.77,0.01,2004-11-16,-31.5307248,-58.2492951
400,25.57,12.8,0.0,2004-11-17,-31.5307248,-58.2492951
401,25.72,11.92,0.0,2004-11-18,-31.5307248,-58.2492951
402,25.08,12.39,0.0,2004-11-19,-31.5307248,-58.2492951
403,25.83,12.88,0.0,2004-11-20,-31.5307248,-58.2492951
404,27.71,13.6,0.0,2004-11-21,-31.5307248,-58.2492951
405,30.88,14.2,0.0,2004-11-22,-31.5307248,-58.2492951
406,34.29,18.69,0.0,2004-11-23,-31.5307248,-58.2492951
407,32.18,20.96,28.23,2004-11-24,-31.5307248,-58.2492951
408,27.96,20.35,0.29,2004-11-25,-31.5307248,-58.2492951
409,27.53,17.39,0.0,2004-11-26,-31.5307248,-58.2492951
410,27.42,18.57,3.31,2004-11-27,-31.5307248,-58.2492951
411,29.37,17.23,4.29,2004-11-28,-31.5307248,-58.2492951
412,29.95,17.63,0.08,2004-11-29,-31.5307248,-58.2492951
413,30.61,17.6,0.0,2004-11-30,-31.5307248,-58.2492951
414,30.88,18.41,0.0,2004-12-01,-31.5307248,-58.2492951
415,35.51,21.48,0.01,2004-12-02,-31.5307248,-58.2492951
416,35.7,25.11,0.02,2004-12-03,-31.5307248,-58.2492951
417,33.28,19.69,47.86,2004-12-04,-31.5307248,-58.2492951
418,31.02,17.03,5.18,2004-12-05,-31.5307248,-58.2492951
419,29.18,18.52,16.19,2004-12-06,-31.5307248,-58.2492951
420,27.82,21.85,8.81,2004-12-07,-31.5307248,-58.2492951
421,27.77,19.08,0.03,2004-12-08,-31.5307248,-58.2492951
422,26.67,18.44,1.88,2004-12-09,-31.5307248,-58.2492951
423,27.23,16.77,1.44,2004-12-10,-31.5307248,-58.2492951
424,26.85,16.2,0.0,2004-12-11,-31.5307248,-58.2492951
425,29.15,16.23,0.0,2004-12-12,-31.5307248,-58.2492951
426,31.69,16.98,0.0,2004-12-13,-31.5307248,-58.2492951
427,32.18,21.79,0.0,2004-12-14,-31.5307248,-58.2492951
428,33.68,22.08,1.01,2004-12-15,-31.5307248,-58.2492951
429,27.9,18.92,21.17,2004-12-16,-31.5307248,-58.2492951
430,28.41,14.81,0.0,2004-12-17,-31.5307248,-58.2492951
431,31.14,16.73,0.0,2004-12-18,-31.5307248,-58.2492951
432,30.77,18.66,26.77,2004-12-19,-31.5307248,-58.2492951
433,27.93,17.53,0.02,2004-12-20,-31.5307248,-58.2492951
434,27.04,16.45,0.12,2004-12-21,-31.5307248,-58.2492951
435,27.41,15.68,0.0,2004-12-22,-31.5307248,-58.2492951
436,28.5,16.59,0.01,2004-12-23,-31.5307248,-58.2492951
437,29.53,19.91,2.4,2004-12-24,-31.5307248,-58.2492951
438,26.96,13.98,0.84,2004-12-25,-31.5307248,-58.2492951
439,25.67,15.75,0.71,2004-12-26,-31.5307248,-58.2492951
440,27.9,15.6,0.22,2004-12-27,-31.5307248,-58.2492951
441,31.38,16.36,0.0,2004-12-28,-31.5307248,-58.2492951
442,30.27,19.92,2.17,2004-12-29,-31.5307248,-58.2492951
443,31.5,16.88,0.39,2004-12-30,-31.5307248,-58.2492951
444,34.21,19.07,0.0,2004-12-31,-31.5307248,-58.2492951
445,33.96,21.85,0.0,2005-01-01,-31.5307248,-58.2492951
446,33.43,23.42,0.02,2005-01-02,-31.5307248,-58.2492951
447,34.32,22.31,0.06,2005-01-03,-31.5307248,-58.2492951
448,34.72,19.77,2.28,2005-01-04,-31.5307248,-58.2492951
449,37.07,22.12,0.0,2005-01-05,-31.5307248,-58.2492951
450,37.61,23.69,0.0,2005-01-06,-31.5307248,-58.2492951
451,38.87,26.26,0.0,2005-01-07,-31.5307248,-58.2492951
452,36.92,24.99,0.0,2005-01-08,-31.5307248,-58.2492951
453,36.33,25.27,4.63,2005-01-09,-31.5307248,-58.2492951
454,31.89,20.25,0.18,2005-01-10,-31.5307248,-58.2492951
455,34.05,21.44,0.0,2005-01-11,-31.5307248,-58.2492951
456,35.03,20.3,0.0,2005-01-12,-31.5307248,-58.2492951
457,36.67,21.62,0.0,2005-01-13,-31.5307248,-58.2492951
458,37.66,24.37,0.0,2005-01-14,-31.5307248,-58.2492951
459,35.65,20.73,7.26,2005-01-15,-31.5307248,-58.2492951
460,30.17,16.27,0.0,2005-01-16,-31.5307248,-58.2492951
461,32.19,16.13,0.0,2005-01-17,-31.5307248,-58.2492951
462,33.24,18.58,0.0,2005-01-18,-31.5307248,-58.2492951
463,32.43,19.83,0.01,2005-01-19,-31.5307248,-58.2492951
464,30.61,19.41,0.11,2005-01-20,-31.5307248,-58.2492951
465,30.25,13.64,0.0,2005-01-21,-31.5307248,-58.2492951
466,33.8,18.16,0.0,2005-01-22,-31.5307248,-58.2492951
467,35.35,21.02,0.0,2005-01-23,-31.5307248,-58.2492951
468,34.35,23.17,0.02,2005-01-24,-31.5307248,-58.2492951
469,31.23,16.56,0.0,2005-01-25,-31.5307248,-58.2492951
470,28.77,12.75,0.0,2005-01-26,-31.5307248,-58.2492951
471,31.23,14.3,0.0,2005-01-27,-31.5307248,-58.2492951
472,34.23,20.87,0.01,2005-01-28,-31.5307248,-58.2492951
473,35.39,23.23,0.07,2005-01-29,-31.5307248,-58.2492951
474,32.84,24.07,2.5,2005-01-30,-31.5307248,-58.2492951
475,27.0,16.18,83.66,2005-01-31,-31.5307248,-58.2492951
476,21.19,12.7,0.0,2005-02-01,-31.5307248,-58.2492951
477,22.05,12.6,0.0,2005-02-02,-31.5307248,-58.2492951
478,26.25,15.15,0.0,2005-02-03,-31.5307248,-58.2492951
479,28.56,16.46,0.24,2005-02-04,-31.5307248,-58.2492951
480,32.11,21.04,0.06,2005-02-05,-31.5307248,-58.2492951
481,34.36,23.83,0.01,2005-02-06,-31.5307248,-58.2492951
482,33.48,24.36,2.72,2005-02-07,-31.5307248,-58.2492951
483,27.26,21.61,36.59,2005-02-08,-31.5307248,-58.2492951
484,26.41,21.96,39.33,2005-02-09,-31.5307248,-58.2492951
485,27.56,21.7,0.39,2005-02-10,-31.5307248,-58.2492951
486,25.43,19.79,0.54,2005-02-11,-31.5307248,-58.2492951
487,26.87,17.98,0.16,2005-02-12,-31.5307248,-58.2492951
488,28.58,19.12,0.31,2005-02-13,-31.5307248,-58.2492951
489,29.73,19.82,0.27,2005-02-14,-31.5307248,-58.2492951
490,29.42,18.49,0.0,2005-02-15,-31.5307248,-58.2492951
491,28.3,18.1,0.0,2005-02-16,-31.5307248,-58.2492951
492,29.52,19.87,0.04,2005-02-17,-31.5307248,-58.2492951
493,31.01,19.65,0.03,2005-02-18,-31.5307248,-58.2492951
494,31.81,18.94,0.0,2005-02-19,-31.5307248,-58.2492951
495,32.7,21.13,0.0,2005-02-20,-31.5307248,-58.2492951
496,31.85,21.83,0.04,2005-02-21,-31.5307248,-58.2492951
497,31.64,19.66,0.11,2005-02-22,-31.5307248,-58.2492951
498,32.84,20.63,0.0,2005-02-23,-31.5307248,-58.2492951
499,30.68,24.62,0.2,2005-02-24,-31.5307248,-58.2492951
500,28.43,22.1,13.12,2005-02-25,-31.5307248,-58.2492951
501,29.53,17.93,1.32,2005-02-26,-31.5307248,-58.2492951
502,30.75,17.55,1.34,2005-02-27,-31.5307248,-58.2492951
503,29.59,16.72,0.17,2005-02-28,-31.5307248,-58.2492951
504,26.33,13.74,0.0,2005-03-01,-31.5307248,-58.2492951
505,26.33,13.64,0.0,2005-03-02,-31.5307248,-58.2492951
506,27.99,14.67,0.0,2005-03-03,-31.5307248,-58.2492951
507,30.84,16.55,0.0,2005-03-04,-31.5307248,-58.2492951
508,34.49,17.81,0.0,2005-03-05,-31.5307248,-58.2492951
509,36.19,18.35,0.0,2005-03-06,-31.5307248,-58.2492951
510,34.39,22.02,0.0,2005-03-07,-31.5307248,-58.2492951
511,32.0,20.27,6.3,2005-03-08,-31.5307248,-58.2492951
512,25.92,14.31,0.82,2005-03-09,-31.5307248,-58.2492951
513,30.74,13.64,0.0,2005-03-10,-31.5307248,-58.2492951
514,33.52,15.29,0.0,2005-03-11,-31.5307248,-58.2492951
515,32.18,16.42,14.2,2005-03-12,-31.5307248,-58.2492951
516,19.86,15.04,74.62,2005-03-13,-31.5307248,-58.2492951
517,26.04,15.62,1.81,2005-03-14,-31.5307248,-58.2492951
518,28.34,16.34,0.0,2005-03-15,-31.5307248,-58.2492951
519,28.8,15.3,0.21,2005-03-16,-31.5307248,-58.2492951
520,30.34,19.14,0.34,2005-03-17,-31.5307248,-58.2492951
521,29.24,18.76,0.02,2005-03-18,-31.5307248,-58.2492951
522,25.53,13.34,0.0,2005-03-19,-31.5307248,-58.2492951
523,28.51,17.22,0.0,2005-03-20,-31.5307248,-58.2492951
524,27.79,18.19,5.1,2005-03-21,-31.5307248,-58.2492951
525,20.25,13.23,3.96,2005-03-22,-31.5307248,-58.2492951
526,23.05,11.91,0.0,2005-03-23,-31.5307248,-58.2492951
527,25.44,12.46,0.1,2005-03-24,-31.5307248,-58.2492951
528,27.23,15.28,0.02,2005-03-25,-31.5307248,-58.2492951
529,29.53,17.13,0.11,2005-03-26,-31.5307248,-58.2492951
530,31.35,20.89,1.32,2005-03-27,-31.5307248,-58.2492951
531,29.49,19.64,2.39,2005-03-28,-31.5307248,-58.2492951
532,27.67,19.49,41.42,2005-03-29,-31.5307248,-58.2492951
533,23.03,15.24,1.29,2005-03-30,-31.5307248,-58.2492951
534,22.08,16.53,41.88,2005-03-31,-31.5307248,-58.2492951
535,24.3,17.98,3.46,2005-04-01,-31.5307248,-58.2492951
536,21.17,17.48,12.92,2005-04-02,-31.5307248,-58.2492951
537,20.02,9.41,0.0,2005-04-03,-31.5307248,-58.2492951
538,22.62,8.64,0.0,2005-04-04,-31.5307248,-58.2492951
539,25.68,10.3,0.0,2005-04-05,-31.5307248,-58.2492951
540,26.11,19.49,5.65,2005-04-06,-31.5307248,-58.2492951
541,28.65,22.69,16.69,2005-04-07,-31.5307248,-58.2492951
542,23.83,11.14,0.01,2005-04-08,-31.5307248,-58.2492951
543,21.66,12.7,16.8,2005-04-09,-31.5307248,-58.2492951
544,22.96,20.34,38.24,2005-04-10,-31.5307248,-58.2492951
545,21.82,19.66,129.01,2005-04-11,-31.5307248,-58.2492951
546,21.56,15.83,0.9,2005-04-12,-31.5307248,-58.2492951
547,19.84,12.02,6.47,2005-04-13,-31.5307248,-58.2492951
548,19.04,16.1,29.1,2005-04-14,-31.5307248,-58.2492951
549,21.35,15.27,0.06,2005-04-15,-31.5307248,-58.2492951
550,23.11,9.86,0.0,2005-04-16,-31.5307248,-58.2492951
551,24.71,11.84,0.0,2005-04-17,-31.5307248,-58.2492951
552,25.51,14.48,0.01,2005-04-18,-31.5307248,-58.2492951
553,25.48,16.35,2.02,2005-04-19,-31.5307248,-58.2492951
554,23.87,14.52,0.02,2005-04-20,-31.5307248,-58.2492951
555,21.12,9.79,0.0,2005-04-21,-31.5307248,-58.2492951
556,24.28,10.71,0.0,2005-04-22,-31.5307248,-58.2492951
557,26.93,12.57,0.0,2005-04-23,-31.5307248,-58.2492951
558,23.73,13.71,9.45,2005-04-24,-31.5307248,-58.2492951
559,14.14,6.09,0.08,2005-04-25,-31.5307248,-58.2492951
560,17.1,4.62,0.0,2005-04-26,-31.5307248,-58.2492951
561,19.81,6.86,0.01,2005-04-27,-31.5307248,-58.2492951
562,21.13,7.62,0.01,2005-04-28,-31.5307248,-58.2492951
563,21.16,11.29,0.01,2005-04-29,-31.5307248,-58.2492951
564,22.57,8.49,0.0,2005-04-30,-31.5307248,-58.2492951
565,24.24,10.3,0.0,2005-05-01,-31.5307248,-58.2492951
566,25.66,11.57,0.0,2005-05-02,-31.5307248,-58.2492951
567,26.22,14.72,0.0,2005-05-03,-31.5307248,-58.2492951
568,28.21,17.39,0.0,2005-05-04,-31.5307248,-58.2492951
569,24.8,16.83,34.01,2005-05-05,-31.5307248,-58.2492951
570,16.54,12.65,10.02,2005-05-06,-31.5307248,-58.2492951
571,17.11,10.59,0.46,2005-05-07,-31.5307248,-58.2492951
572,18.92,12.95,0.16,2005-05-08,-31.5307248,-58.2492951
573,21.05,15.74,7.0,2005-05-09,-31.5307248,-58.2492951
574,22.84,15.7,0.66,2005-05-10,-31.5307248,-58.2492951
575,21.45,16.79,12.32,2005-05-11,-31.5307248,-58.2492951
576,23.42,12.12,3.6,2005-05-12,-31.5307248,-58.2492951
577,22.87,19.09,38.47,2005-05-13,-31.5307248,-58.2492951
578,21.43,15.76,43.95,2005-05-14,-31.5307248,-58.2492951
579,15.76,13.46,2.33,2005-05-15,-31.5307248,-58.2492951
580,17.07,11.6,0.68,2005-05-16,-31.5307248,-58.2492951
581,17.25,9.07,0.14,2005-05-17,-31.5307248,-58.2492951
582,20.2,16.02,0.97,2005-05-18,-31.5307248,-58.2492951
583,21.53,17.49,1.29,2005-05-19,-31.5307248,-58.2492951
584,18.54,13.33,0.45,2005-05-20,-31.5307248,-58.2492951
585,15.47,3.49,0.0,2005-05-21,-31.5307248,-58.2492951
586,19.38,3.37,0.0,2005-05-22,-31.5307248,-58.2492951
587,15.58,7.81,0.0,2005-05-23,-31.5307248,-58.2492951
588,20.01,5.55,0.0,2005-05-24,-31.5307248,-58.2492951
589,16.48,7.47,0.0,2005-05-25,-31.5307248,-58.2492951
590,20.08,6.49,0.0,2005-05-26,-31.5307248,-58.2492951
591,20.42,9.73,0.0,2005-05-27,-31.5307248,-58.2492951
592,25.44,13.75,0.02,2005-05-28,-31.5307248,-58.2492951
593,24.31,20.38,0.96,2005-05-29,-31.5307248,-58.2492951
594,22.4,10.84,8.41,2005-05-30,-31.5307248,-58.2492951
595,20.68,13.3,0.07,2005-05-31,-31.5307248,-58.2492951
596,25.87,16.0,0.15,2005-06-01,-31.5307248,-58.2492951
597,29.12,20.52,0.08,2005-06-02,-31.5307248,-58.2492951
598,26.59,19.21,2.24,2005-06-03,-31.5307248,-58.2492951
599,22.89,18.97,77.87,2005-06-04,-31.5307248,-58.2492951
600,20.53,17.6,49.66,2005-06-05,-31.5307248,-58.2492951
601,25.04,16.96,1.57,2005-06-06,-31.5307248,-58.2492951
602,27.66,19.37,0.0,2005-06-07,-31.5307248,-58.2492951
603,24.54,16.53,0.48,2005-06-08,-31.5307248,-58.2492951
604,21.95,13.42,7.1,2005-06-09,-31.5307248,-58.2492951
605,25.44,18.26,4.22,2005-06-10,-31.5307248,-58.2492951
606,22.93,15.39,18.07,2005-06-11,-31.5307248,-58.2492951
607,20.19,11.29,0.26,2005-06-12,-31.5307248,-58.2492951
608,18.93,13.18,26.8,2005-06-13,-31.5307248,-58.2492951
609,14.1,9.93,0.16,2005-06-14,-31.5307248,-58.2492951
610,17.52,11.92,0.64,2005-06-15,-31.5307248,-58.2492951
611,16.71,14.53,0.33,2005-06-16,-31.5307248,-58.2492951
612,17.5,14.6,0.33,2005-06-17,-31.5307248,-58.2492951
613,16.25,13.14,0.44,2005-06-18,-31.5307248,-58.2492951
614,14.94,11.19,0.44,2005-06-19,-31.5307248,-58.2492951
615,12.77,6.16,0.0,2005-06-20,-31.5307248,-58.2492951
616,12.7,4.36,0.0,2005-06-21,-31.5307248,-58.2492951
617,14.73,5.41,0.05,2005-06-22,-31.5307248,-58.2492951
618,15.55,3.7,0.02,2005-06-23,-31.5307248,-58.2492951
619,18.5,6.13,0.0,2005-06-24,-31.5307248,-58.2492951
620,18.01,12.42,0.43,2005-06-25,-31.5307248,-58.2492951
621,18.68,12.96,4.52,2005-06-26,-31.5307248,-58.2492951
622,21.0,16.52,0.36,2005-06-27,-31.5307248,-58.2492951
623,19.68,15.49,2.02,2005-06-28,-31.5307248,-58.2492951
624,21.62,15.13,0.54,2005-06-29,-31.5307248,-58.2492951
625,20.81,15.64,0.26,2005-06-30,-31.5307248,-58.2492951
626,27.72,17.8,0.71,2005-07-01,-31.5307248,-58.2492951
627,28.16,21.88,0.06,2005-07-02,-31.5307248,-58.2492951
628,24.89,17.18,0.81,2005-07-03,-31.5307248,-58.2492951
629,20.41,11.53,4.77,2005-07-04,-31.5307248,-58.2492951
630,13.31,4.41,0.02,2005-07-05,-31.5307248,-58.2492951
631,11.49,3.09,0.0,2005-07-06,-31.5307248,-58.2492951
632,14.84,1.57,0.0,2005-07-07,-31.5307248,-58.2492951
633,18.02,9.46,0.0,2005-07-08,-31.5307248,-58.2492951
634,19.37,6.47,0.0,2005-07-09,-31.5307248,-58.2492951
635,21.73,9.24,0.0,2005-07-10,-31.5307248,-58.2492951
636,22.22,12.59,0.02,2005-07-11,-31.5307248,-58.2492951
637,22.09,12.56,0.0,2005-07-12,-31.5307248,-58.2492951
638,25.09,15.1,0.0,2005-07-13,-31.5307248,-58.2492951
639,25.29,16.36,0.0,2005-07-14,-31.5307248,-58.2492951
640,22.53,17.3,4.44,2005-07-15,-31.5307248,-58.2492951
641,15.45,8.42,9.38,2005-07-16,-31.5307248,-58.2492951
642,13.64,3.18,1.57,2005-07-17,-31.5307248,-58.2492951
643,11.94,3.41,0.0,2005-07-18,-31.5307248,-58.2492951
644,12.91,-0.2,0.0,2005-07-19,-31.5307248,-58.2492951
645,14.37,3.04,0.0,2005-07-20,-31.5307248,-58.2492951
646,13.57,7.16,3.98,2005-07-21,-31.5307248,-58.2492951
647,12.11,5.31,2.45,2005-07-22,-31.5307248,-58.2492951
648,11.91,2.45,0.12,2005-07-23,-31.5307248,-58.2492951
649,10.84,5.52,1.06,2005-07-24,-31.5307248,-58.2492951
650,14.84,7.8,0.27,2005-07-25,-31.5307248,-58.2492951
651,15.74,4.46,0.0,2005-07-26,-31.5307248,-58.2492951
652,16.25,5.54,0.0,2005-07-27,-31.5307248,-58.2492951
653,20.72,5.28,0.0,2005-07-28,-31.5307248,-58.2492951
654,25.46,11.51,0.01,2005-07-29,-31.5307248,-58.2492951
655,30.46,19.65,0.0,2005-07-30,-31.5307248,-58.2492951
656,27.49,19.32,0.0,2005-07-31,-31.5307248,-58.2492951
657,27.42,17.46,0.0,2005-08-01,-31.5307248,-58.2492951
658,29.27,19.76,0.0,2005-08-02,-31.5307248,-58.2492951
659,29.18,17.34,0.0,2005-08-03,-31.5307248,-58.2492951
660,28.72,19.68,0.0,2005-08-04,-31.5307248,-58.2492951
661,25.97,19.05,0.0,2005-08-05,-31.5307248,-58.2492951
662,15.47,7.4,0.34,2005-08-06,-31.5307248,-58.2492951
663,14.17,8.93,0.32,2005-08-07,-31.5307248,-58.2492951
664,13.8,2.16,0.14,2005-08-08,-31.5307248,-58.2492951
665,16.66,4.32,0.0,2005-08-09,-31.5307248,-58.2492951
666,18.25,6.38,0.0,2005-08-10,-31.5307248,-58.2492951
667,19.47,6.3,0.0,2005-08-11,-31.5307248,-58.2492951
668,20.98,7.24,0.0,2005-08-12,-31.5307248,-58.2492951
669,22.6,9.92,0.0,2005-08-13,-31.5307248,-58.2492951
670,23.32,11.02,0.0,2005-08-14,-31.5307248,-58.2492951
671,22.06,9.94,0.0,2005-08-15,-31.5307248,-58.2492951
672,26.51,13.98,0.76,2005-08-16,-31.5307248,-58.2492951
673,24.24,11.64,33.4,2005-08-17,-31.5307248,-58.2492951
674,17.69,5.98,0.0,2005-08-18,-31.5307248,-58.2492951
675,19.93,7.89,0.0,2005-08-19,-31.5307248,-58.2492951
676,20.66,10.18,0.63,2005-08-20,-31.5307248,-58.2492951
677,19.61,17.4,1.91,2005-08-21,-31.5307248,-58.2492951
678,23.99,14.89,0.25,2005-08-22,-31.5307248,-58.2492951
679,20.77,15.35,21.45,2005-08-23,-31.5307248,-58.2492951
680,14.51,7.65,0.06,2005-08-24,-31.5307248,-58.2492951
681,16.77,3.19,0.0,2005-08-25,-31.5307248,-58.2492951
682,18.59,6.98,0.0,2005-08-26,-31.5307248,-58.2492951
683,24.34,9.06,0.0,2005-08-27,-31.5307248,-58.2492951
684,21.22,12.14,0.0,2005-08-28,-31.5307248,-58.2492951
685,15.98,10.75,1.46,2005-08-29,-31.5307248,-58.2492951
686,14.67,6.62,0.22,2005-08-30,-31.5307248,-58.2492951
687,13.51,5.95,0.0,2005-08-31,-31.5307248,-58.2492951
688,13.48,6.35,0.45,2005-09-01,-31.5307248,-58.2492951
689,14.44,5.67,0.13,2005-09-02,-31.5307248,-58.2492951
690,16.97,5.68,0.01,2005-09-03,-31.5307248,-58.2492951
691,16.52,7.71,0.65,2005-09-04,-31.5307248,-58.2492951
692,18.45,5.11,0.0,2005-09-05,-31.5307248,-58.2492951
693,21.04,6.32,0.0,2005-09-06,-31.5307248,-58.2492951
694,22.48,8.19,0.0,2005-09-07,-31.5307248,-58.2492951
695,23.59,10.23,0.0,2005-09-08,-31.5307248,-58.2492951
696,21.55,14.96,17.96,2005-09-09,-31.5307248,-58.2492951
697,19.15,14.55,60.17,2005-09-10,-31.5307248,-58.2492951
698,13.38,6.34,7.09,2005-09-11,-31.5307248,-58.2492951
699,13.69,3.03,0.0,2005-09-12,-31.5307248,-58.2492951
700,14.22,3.03,0.0,2005-09-13,-31.5307248,-58.2492951
701,12.57,6.93,1.17,2005-09-14,-31.5307248,-58.2492951
702,13.62,3.58,0.0,2005-09-15,-31.5307248,-58.2492951
703,17.41,2.67,0.0,2005-09-16,-31.5307248,-58.2492951
704,17.64,7.19,0.32,2005-09-17,-31.5307248,-58.2492951
705,17.24,11.05,1.04,2005-09-18,-31.5307248,-58.2492951
706,20.07,13.29,0.41,2005-09-19,-31.5307248,-58.2492951
707,21.09,10.94,0.16,2005-09-20,-31.5307248,-58.2492951
708,22.58,13.95,0.21,2005-09-21,-31.5307248,-58.2492951
709,26.65,14.98,0.16,2005-09-22,-31.5307248,-58.2492951
710,27.7,17.77,0.27,2005-09-23,-31.5307248,-58.2492951
711,22.37,15.25,27.56,2005-09-24,-31.5307248,-58.2492951
712,21.56,10.99,0.05,2005-09-25,-31.5307248,-58.2492951
713,19.28,5.69,0.0,2005-09-26,-31.5307248,-58.2492951
714,20.49,7.52,0.0,2005-09-27,-31.5307248,-58.2492951
715,26.81,11.12,0.0,2005-09-28,-31.5307248,-58.2492951
716,25.04,15.13,14.98,2005-09-29,-31.5307248,-58.2492951
717,18.97,9.99,3.75,2005-09-30,-31.5307248,-58.2492951
718,22.75,6.88,0.0,2005-10-01,-31.5307248,-58.2492951
719,25.69,10.63,0.06,2005-10-02,-31.5307248,-58.2492951
720,25.35,20.33,13.31,2005-10-03,-31.5307248,-58.2492951
721,21.99,12.13,15.17,2005-10-04,-31.5307248,-58.2492951
722,17.19,5.52,0.0,2005-10-05,-31.5307248,-58.2492951
723,20.98,5.49,0.0,2005-10-06,-31.5307248,-58.2492951
724,21.48,10.68,0.0,2005-10-07,-31.5307248,-58.2492951
725,22.95,12.47,0.0,2005-10-08,-31.5307248,-58.2492951
726,23.66,10.27,0.0,2005-10-09,-31.5307248,-58.2492951
727,24.53,12.8,0.0,2005-10-10,-31.5307248,-58.2492951
728,25.5,12.41,0.0,2005-10-11,-31.5307248,-58.2492951
729,30.99,15.15,0.0,2005-10-12,-31.5307248,-58.2492951
730,29.25,18.71,24.25,2005-10-13,-31.5307248,-58.2492951
731,21.23,13.56,0.97,2005-10-14,-31.5307248,-58.2492951
732,19.45,8.46,0.12,2005-10-15,-31.5307248,-58.2492951
733,20.87,10.96,1.49,2005-10-16,-31.5307248,-58.2492951
734,22.39,14.9,0.48,2005-10-17,-31.5307248,-58.2492951
735,25.09,10.06,0.0,2005-10-18,-31.5307248,-58.2492951
736,27.8,13.17,0.0,2005-10-19,-31.5307248,-58.2492951
737,29.8,12.65,0.0,2005-10-20,-31.5307248,-58.2492951
738,28.96,18.04,0.1,2005-10-21,-31.5307248,-58.2492951
739,28.99,15.21,0.24,2005-10-22,-31.5307248,-58.2492951
740,24.93,12.6,2.57,2005-10-23,-31.5307248,-58.2492951
741,15.93,11.82,25.94,2005-10-24,-31.5307248,-58.2492951
742,19.97,13.05,0.14,2005-10-25,-31.5307248,-58.2492951
743,23.78,11.54,0.19,2005-10-26,-31.5307248,-58.2492951
744,25.04,13.18,2.42,2005-10-27,-31.5307248,-58.2492951
745,21.59,13.4,0.2,2005-10-28,-31.5307248,-58.2492951
746,19.92,9.57,0.11,2005-10-29,-31.5307248,-58.2492951
747,18.2,8.2,0.12,2005-10-30,-31.5307248,-58.2492951
748,20.87,6.37,0.02,2005-10-31,-31.5307248,-58.2492951
749,24.91,10.18,0.0,2005-11-01,-31.5307248,-58.2492951
750,28.15,11.23,0.0,2005-11-02,-31.5307248,-58.2492951
751,31.26,14.54,0.0,2005-11-03,-31.5307248,-58.2492951
752,30.48,18.23,3.91,2005-11-04,-31.5307248,-58.2492951
753,21.91,10.1,0.0,2005-11-05,-31.5307248,-58.2492951
754,23.7,12.54,0.0,2005-11-06,-31.5307248,-58.2492951
755,22.77,11.81,0.0,2005-11-07,-31.5307248,-58.2492951
756,24.19,10.26,0.0,2005-11-08,-31.5307248,-58.2492951
757,25.37,13.09,0.0,2005-11-09,-31.5307248,-58.2492951
758,26.54,12.95,0.0,2005-11-10,-31.5307248,-58.2492951
759,27.82,14.16,0.0,2005-11-11,-31.5307248,-58.2492951
760,29.82,16.36,0.0,2005-11-12,-31.5307248,-58.2492951
761,32.16,17.28,0.0,2005-11-13,-31.5307248,-58.2492951
762,31.4,21.16,0.98,2005-11-14,-31.5307248,-58.2492951
763,29.34,19.51,16.15,2005-11-15,-31.5307248,-58.2492951
764,28.85,18.78,0.04,2005-11-16,-31.5307248,-58.2492951
765,29.79,19.12,0.58,2005-11-17,-31.5307248,-58.2492951
766,28.98,17.19,0.07,2005-11-18,-31.5307248,-58.2492951
767,30.31,15.29,0.02,2005-11-19,-31.5307248,-58.2492951
768,32.99,17.32,0.0,2005-11-20,-31.5307248,-58.2492951
769,33.06,18.24,0.0,2005-11-21,-31.5307248,-58.2492951
770,36.24,19.39,1.03,2005-11-22,-31.5307248,-58.2492951
771,34.05,23.85,4.5,2005-11-23,-31.5307248,-58.2492951
772,26.55,17.25,2.57,2005-11-24,-31.5307248,-58.2492951
773,29.35,11.8,0.0,2005-11-25,-31.5307248,-58.2492951
774,33.11,16.1,0.0,2005-11-26,-31.5307248,-58.2492951
775,33.38,19.78,0.0,2005-11-27,-31.5307248,-58.2492951
776,33.8,20.5,0.0,2005-11-28,-31.5307248,-58.2492951
777,32.98,20.35,0.03,2005-11-29,-31.5307248,-58.2492951
778,31.27,20.12,2.76,2005-11-30,-31.5307248,-58.2492951
779,25.3,16.22,5.71,2005-12-01,-31.5307248,-58.2492951
780,26.06,13.54,0.0,2005-12-02,-31.5307248,-58.2492951
781,33.83,17.42,0.01,2005-12-03,-31.5307248,-58.2492951
782,31.76,19.82,36.32,2005-12-04,-31.5307248,-58.2492951
783,25.76,19.34,17.52,2005-12-05,-31.5307248,-58.2492951
784,24.47,14.25,0.0,2005-12-06,-31.5307248,-58.2492951
785,24.67,10.84,0.0,2005-12-07,-31.5307248,-58.2492951
786,29.55,17.44,0.0,2005-12-08,-31.5307248,-58.2492951
787,28.38,16.71,5.19,2005-12-09,-31.5307248,-58.2492951
788,23.95,15.06,0.57,2005-12-10,-31.5307248,-58.2492951
789,24.9,12.3,0.0,2005-12-11,-31.5307248,-58.2492951
790,27.42,13.19,0.0,2005-12-12,-31.5307248,-58.2492951
791,29.69,15.9,0.0,2005-12-13,-31.5307248,-58.2492951
792,29.97,18.19,0.03,2005-12-14,-31.5307248,-58.2492951
793,30.71,19.29,0.0,2005-12-15,-31.5307248,-58.2492951
794,30.84,20.08,1.32,2005-12-16,-31.5307248,-58.2492951
795,29.18,17.55,2.34,2005-12-17,-31.5307248,-58.2492951
796,32.39,17.82,0.67,2005-12-18,-31.5307248,-58.2492951
797,31.12,17.49,1.3,2005-12-19,-31.5307248,-58.2492951
